239,-918.867948148244
240,-909.934385478946
241,-920.391451847287
242,-914.194709504154
243,-920.901218321093
244,-913.333061135419
245,-921.438442618267
246,-918.021573288945
247,-922.0386280343
248,-919.826805786028
249,-922.376249484963
250,-919.418865237939
251,-923.01819100466
252,-921.723718680663
253,-923.130627280705
254,-920.328098114199
255,-923.978090318738
256,-922.456933972032
257,-923.520498290057
258,-922.394926022479
259,-923.303156641682
260,-923.688969635064
261,-922.712434602283
262,-924.369806735317
263,-922.736720325599
264,-924.963583203822
265,-923.096484806428
266,-925.636156759183
267,-923.783888958509
268,-925.717010482869
269,-924.120427856908
270,-925.549675033726
271,-923.000809619984
272,-923.793369735186
273,-926.995674004
274,-925.11725074021
275,-928.071245724612
276,-925.776662352282
277,-928.295911729466
278,-925.978098128777
279,-928.63045268665
280,-926.405378103128
281,-928.906632342766
282,-926.680353017157
283,-929.161266032399
284,-926.981831283842
285,-929.373438446974
286,-927.259488430688
287,-929.614542112001
288,-927.543314596989
289,-929.813843546511
290,-927.794779139659
291,-930.053768219623
292,-928.143769793916
293,-930.290866018405
294,-928.39388209423
295,-930.456307398053
296,-928.630831549683
297,-930.612548192175
298,-928.853097733173
299,-930.742978794583
300,-929.138265934428
301,-930.938726148336
302,-929.391904149929
303,-931.070412362272
304,-929.696975972668
305,-931.184411568503
306,-929.957006540034
307,-931.310597099711
308,-930.206985157867
309,-931.381694932801
310,-930.490248511402
311,-931.421209882221
312,-930.755880610875
313,-931.436480871181
314,-931.018676299967
315,-931.355224122862
316,-931.272092415638
317,-931.186791059023
318,-931.501098363001
319,-930.865470891893
320,-931.759332281911
321,-930.3013896803
322,-932.005062471731
323,-929.417406429623
324,-932.367062320399
325,-928.231261852011
326,-932.91883041911
327,-927.977769836793
328,-933.269950810159
329,-928.259751541984
330,-934.481340999593
331,-930.066014586031
332,-935.652004508842
333,-932.468594401812
334,-936.086099348859
335,-933.352118092386
336,-936.31109674213
337,-933.86156843191
338,-936.298476528853
339,-934.270588980849
340,-936.010850419662
341,-935.026122206593
342,-935.573182212209
343,-935.711440411862
344,-935.56129476089
345,-935.653210420497
346,-935.853128847798
347,-935.074994773359
348,-935.714416356726
349,-933.21358855944
350,-934.342375233837
351,-929.921322692785
352,-938.091565664083
353,-933.023924218052
354,-939.126582229935
355,-936.3960665788
356,-938.840959103914
357,-934.58971037239
358,-939.507916344937
359,-936.764668601608
360,-939.174420492215
361,-935.179042661272
362,-939.740452139245
363,-936.08955126146
364,-939.072569936138
365,-933.889294898191
366,-940.284698865586
367,-937.885851070515
368,-941.072914935555
369,-940.032827115083
370,-940.922804603931
371,-940.125250634722
372,-941.209491139486
373,-940.613585137794
374,-937.713128609637
375,-941.298189547673
376,-940.462699306826
377,-941.836692439412
378,-941.05856290111
379,-941.443051085696
380,-941.044295561163
381,-940.592881109959
382,-941.12853294429
383,-940.451331594073
384,-941.015298400854
385,-940.275153788092
386,-939.836747065143
387,-939.922120459073
388,-938.276290534599
389,-938.677301117074
390,-942.192397126118
391,-939.424154932973
392,-941.264930840649
393,-939.788460548661
394,-942.007371697608
395,-940.903300888228
396,-940.942933164424
397,-940.386179460278
398,-942.007088184977
399,-940.839254667405
400,-943.380381724431
401,-940.532928598077
402,-944.906177064664
403,-941.585623811665
404,-944.457918215772
405,-942.685228209461
406,-943.802699696664
407,-942.814082209183
408,-944.161155623821
409,-944.110429988064
410,-944.113341651397
411,-946.329721884763
412,-944.684884918576
413,-947.609478571328
414,-945.67824553647
415,-948.609622812778
416,-946.79438744609
417,-948.530077965302
418,-945.966426686533
419,-949.134972787783
420,-946.445610970133
421,-949.127403293544
422,-944.870838010726
423,-949.066178645428
424,-943.563842440276
425,-947.016135317746
426,-944.813172014924
427,-946.637170190442
428,-946.798531831514
429,-947.299780450009
430,-949.104007726668
431,-948.006467973406
432,-945.826473449245
433,-948.85317760305
434,-945.151884664583
435,-948.802632901668
436,-943.960334292259
437,-949.125677752028
438,-945.475719742638
439,-948.901684491124
440,-945.341541635063
441,-949.880014212269
442,-945.863456980405
443,-949.582239947685
444,-943.386918329451
445,-951.83072021511
446,-946.651300194395
447,-952.558436971229
448,-950.273834997808
449,-952.468364960564
450,-949.663384848962
451,-952.73919969738
452,-951.280932765862
453,-952.440110834272
454,-950.304216189745
455,-952.92093826852
456,-950.639505398521
457,-952.820579126865
458,-949.483275387529
459,-951.969413853972
460,-945.98424285869
461,-952.705775138731
462,-948.021788877017
463,-953.923156526022
464,-949.367529156359
465,-953.910520166944
466,-947.284657789684
467,-954.67576364889
468,-951.361947924887
469,-954.745386399353
470,-951.48587091543
471,-955.024952119325
472,-952.870781848447
473,-955.357939289461
474,-953.956696986007
475,-955.30481577866
476,-953.545085608109
477,-954.871222115384
478,-950.941952837225
479,-950.86379664202
480,-955.972781020563
481,-954.361041522861
482,-956.303979720695
483,-954.419938693292
484,-956.614888669257
485,-955.00545692565
486,-956.568887912186
487,-955.279807908993
488,-956.660844673306
489,-955.606154474076
490,-956.396957928168
491,-955.28862748183
492,-954.358510141969
493,-957.323491415187
494,-956.676376273507
495,-958.012116601675
496,-957.25047056072
497,-957.731933226591
498,-957.880725292975
499,-956.991762160884
500,-958.719420886507
501,-956.605356033297
502,-959.385364003989
503,-956.737439338662
504,-959.925910880036
505,-957.044823507627
506,-960.386092744963
507,-957.394030425762
508,-960.791749331676
509,-957.546055426365
510,-961.199639480033
511,-957.757260533519
512,-961.58914719699
513,-957.716381026791
514,-962.029803984339
515,-957.956475230661
516,-962.514767916996
517,-957.574419115684
518,-962.996549210696
519,-958.093924626498
520,-963.464639473414
521,-958.087354119471
522,-963.90069975411
523,-960.916216126986
524,-963.804077675835
525,-960.248219820153
526,-964.472394894621
527,-962.464680433971
528,-964.435449359659
529,-962.186127372796
530,-965.085914407674
531,-962.432025439631
532,-965.496937356289
533,-962.189625471255
534,-966.11566143311
535,-963.002760747401
536,-966.454372688569
537,-962.601189281648
538,-966.903924266109
539,-963.601948110842
540,-967.067053845045
541,-962.316497699708
542,-967.523053693279
543,-964.52966431265
544,-967.335912705254
545,-963.088708436851
546,-967.78558854587
547,-965.625016676314
548,-967.418065091826
549,-964.700545076867
550,-967.976511406384
551,-965.396401405195
552,-968.079296044342
553,-964.918126525778
554,-968.498473942739
555,-965.519884438595
556,-968.629574745491
557,-965.004594378507
558,-969.026284351838
559,-965.94516644406
560,-969.08797942594
561,-964.85860097186
562,-969.459071370606
563,-966.521579806226
564,-969.39518350958
565,-965.436799568941
566,-969.695382640627
567,-967.617301053082
568,-969.345650661415
569,-966.095568234402
570,-969.930531030716
571,-967.486523364347
572,-969.85704979377
573,-966.641165144539
574,-970.306330872079
575,-967.569998255079
576,-970.340364270742
577,-966.942166595892
578,-970.742291504653
579,-967.884993770484
580,-970.793101635771
581,-967.163268709385
582,-971.197992655591
583,-968.354101411751
584,-971.248551974055
585,-967.430984855098
586,-971.605031411328
587,-969.060708699815
588,-971.508563559684
589,-968.152356439439
590,-971.820156274268
591,-969.756611403548
592,-971.442556799232
593,-968.735051701573
594,-971.81957837483
595,-969.535321423454
596,-971.512612498936
597,-969.616401462758
598,-971.596477384634
599,-969.877865088947
600,-971.742102511785
601,-969.938577003654
602,-972.100496437412
603,-969.962429655294
604,-972.433537084926
605,-970.097469641016
606,-972.69610053893
607,-970.390452894272
608,-972.879646564964
609,-970.709344123316
610,-973.007271872578
611,-971.048519700058
612,-973.193311220655
613,-971.332743567588
614,-973.435199211243
615,-971.625634562479
616,-973.749677424449
617,-971.918473317672
618,-974.013886783914
619,-972.295612720497
620,-974.210420957618
621,-972.782080289976
622,-974.414349505008
623,-973.190493691403
624,-974.530312586101
625,-973.460108649337
626,-974.591985320961
627,-973.667852216146
628,-974.586168224417
629,-973.884604279027
630,-974.501521659909
631,-974.074815674583
632,-974.498946111896
633,-974.268663192157
634,-974.595502970623
635,-974.441841403071
636,-974.678666590616
637,-974.684624222605
638,-974.733953460018
639,-974.95254979219
640,-974.823469272378
641,-975.175545540316
642,-975.033249870715
643,-975.360203234758
644,-975.155631219966
645,-975.543456816893
646,-975.412829348778
647,-975.676614214021
648,-975.554963812882
649,-975.725189064955
650,-975.745533731435
651,-975.714116674848
652,-975.821911718882
653,-975.6552212388
654,-975.995018143117
655,-975.516302524655
656,-976.025538857833
657,-975.202395086258
658,-975.955877756455
659,-974.17006775904
660,-974.567403293822
661,-976.914416279411
662,-976.547518187569
663,-978.915265047976
664,-977.354056762007
665,-977.292392754049
666,-978.51925492551
667,-976.134424640022
668,-978.095976810836
669,-977.928689871432
670,-977.655991520962
671,-977.489137747575
672,-978.893250741309
673,-977.755942899606
674,-976.364938657829
675,-978.731908314145
676,-977.954297890649
677,-977.982846056259
678,-978.094457621833
679,-977.075699692501
680,-978.025461553182
681,-976.557805332036
682,-975.834924224038
683,-977.423647614229
684,-979.99203135757
685,-977.680050517718
686,-980.449158492087
687,-977.641428627121
688,-980.762073354868
689,-977.950714101339
690,-980.901945027281
691,-978.114703370181
692,-981.015348666736
693,-978.303474981476
694,-981.12503815126
695,-978.301813091952
696,-981.279510186903
697,-978.524789428966
698,-981.405665288468
699,-978.533598502952
700,-981.566591024898
701,-978.75513932306
702,-981.689299278184
703,-978.778180236237
704,-981.881953042746
705,-979.06717854564
706,-982.024117083156
707,-979.030771980756
708,-982.214670628841
709,-979.37830547772
710,-982.333254276353
711,-979.235734124588
712,-982.57497946459
713,-979.729186964165
714,-982.63943469732
715,-979.366031716575
716,-982.882025478338
717,-980.164644902473
718,-982.923528469783
719,-979.351074988813
720,-983.232895196731
721,-980.813064168457
722,-983.124017224831
723,-979.979663301016
724,-983.354855452974
725,-981.650733319996
726,-982.946401519488
727,-980.171765527931
728,-983.38529636661
729,-981.373595017857
730,-983.029987940541
731,-980.842141270331
732,-983.163444712525
733,-981.301544850325
734,-982.851434621789
735,-981.495056472225
736,-982.731470502387
737,-981.691598958006
738,-982.656458651796
739,-981.77241140216
740,-982.715434197678
741,-981.784056364404
742,-982.785198685166
743,-981.82085709044
744,-982.801388969209
745,-981.864767240225
746,-982.650849436718
747,-981.781767176837
748,-982.212852993417
749,-981.386569341854
750,-981.058011677724
751,-979.892317548389
752,-982.318507946214
753,-981.71974773976
754,-983.797062853537
755,-982.172427248438
756,-984.395085547616
757,-982.303725860703
758,-984.684307468684
759,-982.289155345691
760,-984.910918087636
761,-982.234354134084
762,-984.962499692242
763,-981.189921788235
764,-984.559928340282
765,-977.932685558873
766,-985.492174685717
767,-980.407020392365
768,-985.949261416313
769,-983.199027499872
770,-985.186589482739
771,-980.87647540367
772,-985.077305865748
773,-983.493553310859
774,-983.806103699532
775,-982.809142080118
776,-982.695651793273
777,-984.744754419259
778,-983.352515330292
779,-984.061873570018
780,-984.00505570373
781,-984.444159117479
782,-984.377137664337
783,-984.129488740936
784,-984.473560182675
785,-984.385878688988
786,-983.994975873724
787,-984.604410235966
788,-983.332446423749
789,-984.97440346281
790,-982.816892200875
791,-985.38516036973
792,-982.77945276483
793,-985.706847650088
794,-983.160974237492
795,-985.793675620842
796,-983.615360574496
797,-985.831760379698
798,-983.922824115212
799,-985.795437169763
800,-983.995869845303
801,-985.837015747244
802,-983.688738046709
803,-985.945975010571
804,-983.072975906668
805,-986.188025934005
806,-982.315173710139
807,-986.515053176138
808,-981.86703742425
809,-986.867144667629
810,-982.129367211053
811,-987.137827989072
812,-982.814216875336
813,-987.315489062686
814,-983.502886509406
815,-987.408480396853
816,-983.91560947331
817,-987.442725701939
818,-984.013706766717
819,-987.422090423489
820,-983.684847622428
821,-987.395677141593
822,-982.858918428004
823,-987.393535110469
824,-981.321771130036
825,-987.634965352429
826,-981.631162776636
827,-987.992731783074
828,-980.611341567896
829,-988.104880865892
830,-980.987194186939
831,-987.716557406554
832,-982.790058484623
833,-988.008509545829
834,-983.672461856791
835,-988.139598862044
836,-984.889448154083
837,-987.923156398629
838,-984.181052733272
839,-988.099103077244
840,-984.523150236941
841,-987.879987124474
842,-982.426258349726
843,-988.026045587991
844,-980.957255248307
845,-988.661807082174
846,-984.18434164589
847,-988.695285705785
848,-986.100511324667
849,-986.90565686175
850,-987.756792006201
851,-986.232559689102
852,-987.846074338131
853,-986.189892559063
854,-988.030345845217
855,-986.955491522659
856,-986.393586637717
857,-986.607516768838
858,-984.979597050361
859,-987.608074392699
860,-984.731332307903
861,-988.459253827665
862,-985.162453712594
863,-988.029432171934
864,-982.86231136197
865,-988.579223771053
866,-983.075241565258
867,-988.88418891438
868,-985.114053022487
869,-987.93818015827
870,-985.896922924808
871,-987.056019922538
872,-986.269254374096
873,-986.332545904599
874,-986.714608773283
875,-986.452229449711
876,-987.239510753162
877,-985.388649703032
878,-987.19817426602
879,-985.921172344112
880,-987.235677418689
881,-987.027532848376
882,-985.637886719399
883,-988.317641395996
884,-985.630422679414
885,-988.26360561288
886,-984.642794658583
887,-987.833516390439
888,-986.100663970551
889,-987.284641871791
890,-987.385019050931
891,-985.338669822601
892,-988.914391422485
893,-985.418480108158
894,-989.015039349293
895,-984.09265330588
896,-989.334343276786
897,-984.675919880814
898,-989.616773810139
899,-985.765524033712
900,-989.192799319635
901,-983.857759186752
902,-989.581213762881
903,-985.038634324084
904,-989.045212341721
905,-986.128302924897
906,-987.491802211934
907,-986.948686465744
908,-982.413571777769
909,-987.313762709302
910,-986.445760514837
911,-988.21186008751
912,-987.955187582373
913,-988.182054810232
914,-987.651282708088
915,-988.257653011801
916,-987.553566269286
917,-988.239056489287
918,-987.730574755741
919,-988.239926108784
920,-987.714069406719
921,-988.314502718887
922,-987.491912210925
923,-988.325027060954
924,-987.1943940987
925,-988.159141423987
926,-986.626665464822
927,-987.533524344811
928,-984.39003796171
929,-989.106464483112
930,-986.697206755575
931,-990.295856263331
932,-987.938663970142
933,-990.311858549468
934,-988.074053822289
935,-990.204933594
936,-988.144118612551
937,-989.994254329803
938,-988.1457472144
939,-989.811276879776
940,-988.152381697526
941,-989.683718439065
942,-988.039616957738
943,-989.654391924617
944,-987.581653263529
945,-989.661231510885
946,-986.370548467741
947,-989.351307273021
948,-982.272532013345
949,-989.704536132114
950,-985.957328724581
951,-989.911203544443
952,-987.682843088218
953,-990.003369674466
954,-986.849618924779
955,-990.214928294519
956,-987.174336927169
957,-990.3477309578
958,-985.856579522708
959,-990.646503356339
960,-986.561414184602
961,-990.624030841921
962,-985.389760265399
963,-990.884267932755
964,-986.220509056399
965,-990.907998355263
966,-983.939792706949
967,-991.397233112795
968,-985.189770219893
969,-991.13616970541
970,-981.807160855876
971,-991.693196137886
972,-985.814057844141
973,-990.979872019306
974,-984.803718907404
975,-991.033278528777
976,-989.462108415642
977,-990.131762424055
978,-987.587695236035
979,-990.712652368976
980,-987.444745091031
981,-990.691253810721
982,-986.946485981176
983,-990.976348749466
984,-986.816594981349
985,-991.118986509994
986,-986.350278219192
987,-991.283064511826
988,-986.435822229576
989,-991.314373149912
990,-986.157186371641
991,-991.535470721133
992,-986.072234344354
993,-991.743412939643
994,-985.144111702913
995,-991.984739815017
996,-985.128442413042
997,-992.041950613975
998,-984.080799027352
999,-992.338200197204
1000,-985.144910008496
